,Name,Rating,Genre,Release Date,Runtime,Director,Url
982,Downfall: The Case Against Boeing,73.0,Documentary,02/09/2022 (GB),1h 29m,Rory Kennedy,https://www.themoviedb.org/movie/913862
983,The Perfect Date,65.0,"Romance, Comedy",04/12/2019 (US),1h 33m,Steve Bloom,https://www.themoviedb.org/movie/543540
984,Saw,74.0,"Horror, Mystery, Crime",10/29/2004 (US),1h 43m,James Wan,https://www.themoviedb.org/movie/176
985,Knight and Day,62.0,"Action, Comedy",06/23/2010 (US),1h 49m,James Mangold,https://www.themoviedb.org/movie/37834
986,Wonder Woman,72.0,"Action, Adventure, Fantasy",06/02/2017 (US),2h 21m,Allan Heinberg,https://www.themoviedb.org/movie/297762
987,Slate,53.0,"Action, Comedy",10/24/2020 (KR),1h 39m,Jo Ba-reun,https://www.themoviedb.org/movie/747984
988,365 Days,70,"Drama, Romance",02/07/2020 (PL),1h 56m,Barbara Bialowas,https://www.themoviedb.org/movie/664413
989,Django Unchained,81.0,"Drama, Western",03/29/2013 (IN),2h 45m,Quentin Tarantino,https://www.themoviedb.org/movie/68718
990,"Happy Halloween, Scooby-Doo!",80,"Family, Animation, Mystery, Comedy",10/06/2020 (ES),1h 16m,Maxwell Atoms,https://www.themoviedb.org/movie/721656
991,Sleeping Beauty,69.0,"Fantasy, Animation, Romance, Family",12/25/1959 (US),1h 15m,Charles Perrault,https://www.themoviedb.org/movie/10882
992,Legend,69.0,"Crime, Thriller",11/20/2015 (US),2h 12m,Brian Helgeland,https://www.themoviedb.org/movie/276907
993,White House Down,64.0,"Action, Drama, Thriller",06/28/2013 (US),2h 11m,Roland Emmerich,https://www.themoviedb.org/movie/117251
994,Anonymously Yours,79.0,"Drama, Romance",12/10/2021 (US),1h 41m,María Torres,https://www.themoviedb.org/movie/899405
995,The Guest,66.0,"Mystery, Thriller, Action",09/17/2014 (US),1h 40m,Adam Wingard,https://www.themoviedb.org/movie/241848
996,Fear of Rain,72.0,"Thriller, Horror, Drama",02/12/2021 (US),1h 49m,Castille Landon,https://www.themoviedb.org/movie/599281
997,"Love, Classified",69.0,"TV Movie, Comedy, Romance",04/16/2022 (US),1h 24m,Stacey N. Harding,https://www.themoviedb.org/movie/939575
998,The Hitman's Bodyguard,69.0,"Thriller, Comedy, Crime, Action",08/25/2017 (IN),1h 58m,Patrick Hughes,https://www.themoviedb.org/movie/390043
999,Bride of Chucky,59.0,"Horror, Comedy",10/16/1998 (US),1h 29m,Ronny Yu,https://www.themoviedb.org/movie/11932
1000,Cloudy with a Chance of Meatballs,66.0,"Animation, Comedy, Family",09/18/2009 (US),1h 30m,Christopher Miller,https://www.themoviedb.org/movie/22794
1001,Chronicle,68.0,"Science Fiction, Drama, Thriller",02/03/2012 (IN),1h 24m,Josh Trank,https://www.themoviedb.org/movie/76726
1002,Beverly Hills Chihuahua,53.0,"Comedy, Family, Adventure, Romance",10/03/2008 (US),1h 31m,Raja Gosnell,https://www.themoviedb.org/movie/14405
1003,The Little Things,64.0,"Thriller, Crime, Drama",01/29/2021 (US),2h 8m,John Lee Hancock,https://www.themoviedb.org/movie/602269
1004,The Lost Daughter,66.0,Drama,12/17/2021 (GB),2h 2m,Maggie Gyllenhaal,https://www.themoviedb.org/movie/554230
1005,A Quiet Place,74.0,"Horror, Drama, Science Fiction",05/06/2018 (IN),1h 31m,John Krasinski,https://www.themoviedb.org/movie/447332
1006,The Angry Birds Movie 2,72.0,"Animation, Comedy, Adventure, Family",08/14/2019 (US),1h 37m,Thurop Van Orman,https://www.themoviedb.org/movie/454640
1007,The Matrix,82.0,"Action, Science Fiction",03/30/1999 (US),2h 16m,Lilly Wachowski,https://www.themoviedb.org/movie/603
1008,Rise of the Planet of the Apes,73.0,"Thriller, Action, Drama, Science Fiction",08/04/2011 (US),1h 45m,Rupert Wyatt,https://www.themoviedb.org/movie/61791
1009,Women,57.0,Thriller,04/08/2021 (RU),1h 30m,Anton Sigurðsson,https://www.themoviedb.org/movie/719164
1010,Stuart Little,60,"Family, Animation, Fantasy, Comedy",12/17/1999 (US),1h 24m,Rob Minkoff,https://www.themoviedb.org/movie/10137
1011,The Iron Giant,79.0,"Family, Animation, Adventure, Science Fiction, Comedy",08/06/1999 (US),1h 26m,Brad Bird,https://www.themoviedb.org/movie/10386
1012,Barbie of Swan Lake,70,"Animation, Family",09/29/2003 (US),1h 21m,Owen Hurley,https://www.themoviedb.org/movie/15016
1013,Red Dot,59.0,"Thriller, Horror",02/11/2021 (US),1h 26m,Alain Darborg,https://www.themoviedb.org/movie/649087
1014,Wotakoi: Love is Hard for Otaku,72.0,"Comedy, Romance",02/07/2020 (JP),1h 54m,Yuichi Fukuda,https://www.themoviedb.org/movie/552687
1015,Super 8,67.0,"Thriller, Science Fiction, Mystery",06/10/2011 (US),1h 52m,J.J. Abrams,https://www.themoviedb.org/movie/37686
1016,Let's Be Cops,64.0,Comedy,08/13/2014 (US),1h 44m,Luke Greenfield,https://www.themoviedb.org/movie/193893
1017,Phineas and Ferb: The Movie: Candace Against the Universe,75.0,"Family, Animation, Science Fiction, Comedy, TV Movie",08/28/2020 (US),1h 24m,Dan Povenmire,https://www.themoviedb.org/movie/594328
1018,13 Hours: The Secret Soldiers of Benghazi,72.0,"War, Action, History, Thriller, Drama",01/15/2016 (IN),2h 24m,Michael Bay,https://www.themoviedb.org/movie/300671
1019,City Under Siege,50,"Science Fiction, Action, Thriller",08/12/2010 (HK),1h 50m,Benny Chan,https://www.themoviedb.org/movie/44263
1020,Paul,67.0,"Adventure, Comedy, Science Fiction",06/03/2011 (IN),1h 44m,Greg Mottola,https://www.themoviedb.org/movie/39513
1021,Hummingbird,62.0,"Action, Thriller",06/27/2013 (GB),1h 40m,Steven Knight,https://www.themoviedb.org/movie/136418
1022,Now You See Me 2,68.0,"Thriller, Action, Comedy",06/10/2016 (CA),2h 9m,Ed Solomon,https://www.themoviedb.org/movie/291805
1023,Annette,70,"Drama, Romance",08/06/2021 (CA),2h 20m,Russell Mael,https://www.themoviedb.org/movie/424277
1024,Onward,78.0,"Family, Animation, Adventure, Comedy, Fantasy",03/06/2020 (US),1h 43m,Dan Scanlon,https://www.themoviedb.org/movie/508439
1025,Escape the Undertaker,52.0,"Horror, Mystery, Family",10/05/2021 (US),31m,Ben Simms,https://www.themoviedb.org/movie/871875
1026,Batman Returns,69.0,"Action, Fantasy",06/19/1992 (US),2h 6m,Daniel Waters,https://www.themoviedb.org/movie/364
1027,Star Wars: The Rise of Skywalker,64.0,"Action, Adventure, Science Fiction",12/20/2019 (US),2h 22m,J.J. Abrams,https://www.themoviedb.org/movie/181812
1028,Pokémon the Movie: Volcanion and the Mechanical Marvel,66.0,"Family, Adventure, Animation, Fantasy, Science Fiction",07/16/2016 (JP),1h 37m,Kunihiko Yuyama,https://www.themoviedb.org/movie/382190
1029,Fight Club,84.0,Drama,10/15/1999 (US),2h 19m,David Fincher,https://www.themoviedb.org/movie/550
1030,The Sorcerer and the White Snake,62.0,"Action, Fantasy",09/27/2011 (CN),1h 40m,Siu-Tung Ching,https://www.themoviedb.org/movie/75948
1031,Knock Knock,53.0,"Drama, Thriller",10/09/2015 (US),1h 39m,Eli Roth,https://www.themoviedb.org/movie/263472
1032,Cinderella,68.0,"Romance, Fantasy, Family, Drama",03/13/2015 (US),1h 45m,Kenneth Branagh,https://www.themoviedb.org/movie/150689
1033,Finding Grace,63.0,Drama,04/21/2020 (US),1h 46m,Warren Fast,https://www.themoviedb.org/movie/695568
1034,The Pianist,84.0,"Drama, War",03/28/2003 (US),2h 30m,Roman Polanski,https://www.themoviedb.org/movie/423
1035,Unbroken: Path to Redemption,69.0,Drama,09/14/2018 (DE),1h 38m,Harold Cronk,https://www.themoviedb.org/movie/506680
1036,Tune in for Love,79.0,"Romance, Drama",08/28/2019 (KR),2h 2m,Jung Ji-woo,https://www.themoviedb.org/movie/570503
1037,The Voyeurs,67.0,Thriller,09/10/2021 (US),1h 57m,Michael Mohan,https://www.themoviedb.org/movie/645710
1038,Nacho Libre,63.0,"Comedy, Family",06/16/2006 (US),1h 32m,Jared Hess,https://www.themoviedb.org/movie/9353
1039,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,69.0,Comedy,01/12/1996 (US),1h 29m,Paris Barclay,https://www.themoviedb.org/movie/10607
1040,The Lego Batman Movie,72.0,"Animation, Action, Comedy",02/10/2017 (IN),1h 44m,Seth Grahame-Smith,https://www.themoviedb.org/movie/324849
1041,The Contractor,62.0,"Action, Thriller",04/01/2022 (US),1h 43m,Tarik Saleh,https://www.themoviedb.org/movie/628900
1042,Lady and the Tramp,71.0,"Family, Animation, Romance",06/22/1955 (US),1h 16m,Ward Greene,https://www.themoviedb.org/movie/10340
1043,Fantasia,74.0,"Animation, Family",12/25/1953 (IN),2h 4m,James Algar,https://www.themoviedb.org/movie/756
1044,Go! Go! Cory Carson: Chrissy Takes the Wheel,58.0,"Animation, Family",09/21/2021 (US),1h 1m,,https://www.themoviedb.org/movie/876576
1045,War for the Planet of the Apes,71.0,"Drama, Science Fiction, War",07/14/2017 (CA),2h 20m,Matt Reeves,https://www.themoviedb.org/movie/281338
1046,Xico's Journey,66.0,"Animation, Family",11/12/2020 (MX),1h 25m,Eric Cabello,https://www.themoviedb.org/movie/749618
1047,The Craft: Legacy,64.0,"Horror, Drama, Fantasy",10/28/2020 (GB),1h 34m,Zoe Lister-Jones,https://www.themoviedb.org/movie/590995
1048,Cowboys & Aliens,56.0,"Action, Science Fiction, Thriller, Western",07/29/2011 (US),1h 59m,Hawk Ostby,https://www.themoviedb.org/movie/49849
1049,"I Love You, Beth Cooper",59.0,"Comedy, Romance",07/10/2009 (US),1h 42m,Larry Doyle,https://www.themoviedb.org/movie/19840
1050,Lockout,59.0,"Action, Thriller, Science Fiction",04/13/2012 (US),1h 35m,Stephen St. Leger,https://www.themoviedb.org/movie/81796
1051,Snowpiercer,69.0,"Action, Science Fiction, Drama",08/01/2013 (KR),2h 7m,Bong Joon-ho,https://www.themoviedb.org/movie/110415
1052,Catalina la Catrina: especial Día de Muertos,48.0,"Family, Animation",10/01/2021 (MX),,,https://www.themoviedb.org/movie/880009
1053,Insidious,69.0,"Horror, Thriller",09/13/2010 (CA),1h 43m,James Wan,https://www.themoviedb.org/movie/49018
1054,Fresh,69.0,"Thriller, Horror, Romance",01/20/2022 (US),1h 54m,Mimi Cave,https://www.themoviedb.org/movie/787752
1055,300: Rise of an Empire,61.0,"Action, Drama, War",03/07/2014 (IN),1h 42m,Noam Murro,https://www.themoviedb.org/movie/53182
1056,War Dogs,69.0,"Comedy, Crime, Drama",08/19/2016 (US),1h 54m,Todd Phillips,https://www.themoviedb.org/movie/308266
1057,American Pie Presents: Beta House,56.0,Comedy,12/10/2007 (US),1h 25m,Adam Herz,https://www.themoviedb.org/movie/8277
1058,The Notebook,79.0,"Romance, Drama",06/25/2004 (US),2h 3m,Nick Cassavetes,https://www.themoviedb.org/movie/11036
1059,Insensate,68.0,"Mystery, Horror, Thriller",08/04/2021 (BR),1h 24m,Roberto Moreira,https://www.themoviedb.org/movie/779202
1060,The Mortal Instruments: City of Bones,64.0,"Fantasy, Action, Mystery",08/21/2013 (US),2h 10m,Harald Zwart,https://www.themoviedb.org/movie/123553
1061,Fear Street: 1666,73.0,"Mystery, Horror",07/16/2021 (US),1h 54m,Leigh Janiak,https://www.themoviedb.org/movie/591275
1062,Apocalypto,75.0,"Action, Drama, Thriller, History",12/08/2006 (US),2h 19m,Mel Gibson,https://www.themoviedb.org/movie/1579
1063,Europa Report,62.0,"Science Fiction, Thriller",06/27/2013 (US),1h 30m,Sebastián Cordero,https://www.themoviedb.org/movie/174772
1064,Olympus Has Fallen,64.0,"Action, Thriller",03/22/2013 (IN),2h,Antoine Fuqua,https://www.themoviedb.org/movie/117263
1065,Enchanted,68.0,"Comedy, Family, Fantasy, Romance",11/20/2007 (US),1h 47m,Kevin Lima,https://www.themoviedb.org/movie/4523
1066,"Batman: The Long Halloween, Part One",78.0,"Animation, Mystery, Action, Crime",06/22/2021 (US),1h 25m,David Mazzucchelli,https://www.themoviedb.org/movie/736073
1067,Underworld: Blood Wars,58.0,"Fantasy, Action, Thriller, Horror",12/02/2016 (IN),1h 31m,Cory Goodman,https://www.themoviedb.org/movie/346672
1068,Alita: Battle Angel,72.0,"Action, Science Fiction, Adventure",02/08/2019 (IN),2h 2m,Robert Rodriguez,https://www.themoviedb.org/movie/399579
1069,American Pie,65.0,"Comedy, Romance",07/09/1999 (US),1h 35m,Paul Weitz,https://www.themoviedb.org/movie/2105
1070,Long Story Short,70,"Romance, Comedy, Fantasy",02/11/2021 (AU),1h 30m,Josh Lawson,https://www.themoviedb.org/movie/763532
1071,Sicario: Day of the Soldado,69.0,"Action, Crime, Drama, Thriller",06/29/2018 (US),2h 2m,Taylor Sheridan,https://www.themoviedb.org/movie/400535
1072,Black Island,61.0,Thriller,08/18/2021 (DE),1h 45m,Miguel Alexandre,https://www.themoviedb.org/movie/847981
1073,Miracles from Heaven,74.0,Drama,03/18/2016 (US),1h 59m,Patricia Riggen,https://www.themoviedb.org/movie/339984
1074,The Ice Road,71.0,"Action, Adventure, Drama, Thriller",06/24/2021 (HK),1h 48m,Jonathan Hensleigh,https://www.themoviedb.org/movie/646207
1075,City of God,84.0,"Drama, Crime",01/18/2007 (IN),2h 10m,Paulo Lins,https://www.themoviedb.org/movie/598
1076,No Sudden Move,64.0,"Crime, Drama, Mystery",06/24/2021 (DE),1h 55m,Steven Soderbergh,https://www.themoviedb.org/movie/649409
1077,50 Greatest Harry Potter Moments,80,Documentary,07/27/2011 (GB),1h 33m,,https://www.themoviedb.org/movie/483898
1078,Trust No One: The Hunt for the Crypto King,58.0,"Documentary, Crime",03/30/2022 (US),1h 30m,Luke Sewell,https://www.themoviedb.org/movie/946327
1079,A Serbian Film,55.0,"Crime, Horror, Thriller",05/13/2011 (US),1h 44m,Srđan Spasojević,https://www.themoviedb.org/movie/73861
1080,Robin Robin,71.0,"Animation, Adventure, Family, Music",11/24/2021 (GB),30m,Michael Please,https://www.themoviedb.org/movie/649928
1081,Halo Effect,35.0,"Adventure, Documentary",01/01/2012 (US),47m,Steve Fisher,https://www.themoviedb.org/movie/127708
1082,Undisputed,65.0,"Action, Adventure, Drama, Thriller",08/23/2002 (US),1h 36m,Walter Hill,https://www.themoviedb.org/movie/15070
1083,Forrest Gump,85.0,"Comedy, Drama, Romance",07/06/1994 (US),2h 22m,Robert Zemeckis,https://www.themoviedb.org/movie/13
1084,The Kissing Booth 2,78.0,"Comedy, Romance",07/24/2020 (US),2h 12m,Vince Marcello,https://www.themoviedb.org/movie/583083
1085,The Predator,56.0,"Science Fiction, Action, Adventure, Comedy, Horror",09/14/2018 (US),1h 47m,Shane Black,https://www.themoviedb.org/movie/346910
1086,A Good Day to Die Hard,53.0,"Action, Thriller",02/22/2013 (IN),1h 38m,Roderick Thorp,https://www.themoviedb.org/movie/47964
1087,Hitman's Wife's Bodyguard,68.0,"Action, Comedy, Thriller",06/16/2021 (US),1h 57m,Tom O'Connor,https://www.themoviedb.org/movie/522931
1088,Secret Magic Control Agency,72.0,"Animation, Comedy, Fantasy",03/18/2021 (RU),1h 44m,Alexey Tsitsilin,https://www.themoviedb.org/movie/797394
1089,Breach,44.0,"Science Fiction, Action",12/18/2020 (US),1h 32m,John Suits,https://www.themoviedb.org/movie/651571
1090,The Hunger Games: Mockingjay - Part 2,69.0,"Action, Adventure, Science Fiction",11/20/2015 (IN),2h 17m,Francis Lawrence,https://www.themoviedb.org/movie/131634
1091,The Belly of the Sea,40,Drama,11/12/2021 (ES),1h 18m,Agustí Villaronga,https://www.themoviedb.org/movie/814608
1092,Madagascar: Escape 2 Africa,64.0,"Family, Adventure, Animation, Comedy",11/06/2008 (US),1h 29m,Etan Cohen,https://www.themoviedb.org/movie/10527
1093,The Great Wall,60,"Action, Adventure, Fantasy",02/03/2017 (IN),1h 43m,Zhang Yimou,https://www.themoviedb.org/movie/311324
1094,How to Train Your Dragon: Homecoming,82.0,"Animation, Fantasy, Adventure, Action, Family",12/03/2019 (US),22m,Tim Johnson,https://www.themoviedb.org/movie/638507
1095,Robin Hood,64.0,"Adventure, Action, History",05/14/2010 (US),2h 20m,Brian Helgeland,https://www.themoviedb.org/movie/20662
1096,Black Coffin,15.0,"Drama, Music, Thriller",02/10/2021 (ES),,F. A. Jiménez,https://www.themoviedb.org/movie/951461
1097,Hotel Transylvania 2,68.0,"Family, Animation, Comedy, Fantasy",09/25/2015 (US),1h 29m,Genndy Tartakovsky,https://www.themoviedb.org/movie/159824
1098,Divergent,69.0,"Action, Adventure, Science Fiction",03/21/2014 (US),2h 19m,Neil Burger,https://www.themoviedb.org/movie/157350
1099,Death Race 2,58.0,"Action, Thriller, Science Fiction",01/18/2011 (US),1h 40m,Paul W. S. Anderson,https://www.themoviedb.org/movie/51620
1100,Bad Lieutenant: Port of Call - New Orleans,61.0,"Drama, Crime",11/20/2009 (US),2h 2m,Werner Herzog,https://www.themoviedb.org/movie/11699
1101,Terminator 2: Judgment Day,81.0,"Action, Thriller, Science Fiction",08/24/1991 (IN),2h 17m,James Cameron,https://www.themoviedb.org/movie/280
1102,Shark Tale,60,"Animation, Action, Comedy, Family",11/19/2004 (IN),1h 30m,Rob Letterman,https://www.themoviedb.org/movie/10555
1103,The Fox and the Hound,71.0,"Adventure, Animation, Drama, Family",07/10/1981 (US),1h 22m,Ted Berman,https://www.themoviedb.org/movie/10948
1104,Porno Unplugged,63.0,Documentary,03/17/2009 (AT),1h 45m,Fabian Burstein,https://www.themoviedb.org/movie/61927
1105,Independence Day: Resurgence,52.0,"Action, Adventure, Science Fiction",06/24/2016 (US),2h,Roland Emmerich,https://www.themoviedb.org/movie/47933
1106,The Mummy,69.0,"Adventure, Action, Fantasy",07/22/1999 (IN),2h 4m,Stephen Sommers,https://www.themoviedb.org/movie/564
1107,Sanctum,60,"Action, Thriller",02/03/2011 (AU),1h 48m,Alister Grierson,https://www.themoviedb.org/movie/48340
1108,Aquaman: Heroines of Atlantis,76.0,Documentary,03/26/2019 (US),6m,Angela King,https://www.themoviedb.org/movie/645488
1109,Yes Man,66.0,"Comedy, Romance",12/19/2008 (US),1h 44m,Peyton Reed,https://www.themoviedb.org/movie/10201
1110,K.G.F: Chapter 2,86.0,"Action, Drama",04/14/2022 (IN),2h 48m,Prashanth Neel,https://www.themoviedb.org/movie/587412
1111,Skipping Stones,53.0,Drama,11/02/2021 (US),2h,Steven James Creazzo,https://www.themoviedb.org/movie/897411
1112,Fireproof,75.0,"Drama, Romance",09/26/2008 (US),2h 2m,Alex Kendrick,https://www.themoviedb.org/movie/14438
1113,Swan Song,74.0,"Drama, Science Fiction",12/17/2021 (US),1h 52m,Benjamin Cleary,https://www.themoviedb.org/movie/765245
1114,Safer at Home,55.0,"Thriller, Horror",11/01/2021 (ES),1h 22m,Will Wernick,https://www.themoviedb.org/movie/792657
1115,Overboard,67.0,"Romance, Comedy",05/04/2018 (US),1h 52m,Rob Greenberg,https://www.themoviedb.org/movie/454619
1116,La Casa,64.0,Horror,01/30/2020 (CL),1h 13m,Jorge Olguín,https://www.themoviedb.org/movie/648990
1117,Rocky,78.0,Drama,11/21/1976 (US),2h,John G. Avildsen,https://www.themoviedb.org/movie/1366
1118,Star Wars: The Last Jedi,69.0,"Science Fiction, Action, Adventure",12/15/2017 (IN),2h 32m,Rian Johnson,https://www.themoviedb.org/movie/181808
1119,My Neighbor Totoro,81.0,"Fantasy, Animation, Family",04/16/1988 (JP),1h 26m,Hayao Miyazaki,https://www.themoviedb.org/movie/8392
1120,Mission: Impossible - Ghost Protocol,70,"Action, Thriller, Adventure",12/16/2011 (IN),2h 13m,Brad Bird,https://www.themoviedb.org/movie/56292
1121,Goosebumps,63.0,"Adventure, Horror, Comedy",10/23/2015 (IN),1h 43m,Rob Letterman,https://www.themoviedb.org/movie/257445
1122,Virus:32,100,Horror,04/21/2022 (AR),1h 30m,Gustavo Hernández,https://www.themoviedb.org/movie/893370
1123,Jackass 3D,66.0,"Comedy, Documentary, Action",10/15/2010 (US),1h 39m,Jeff Tremaine,https://www.themoviedb.org/movie/16290
1124,Dragon Ball: Nippon Ijin Taisho,40,,04/08/2007 (JP),10m,,https://www.themoviedb.org/movie/751793
1125,The Curse of La Llorona,57.0,"Horror, Thriller",04/19/2019 (US),1h 33m,Michael Chaves,https://www.themoviedb.org/movie/480414
1126,Smurfs: The Lost Village,63.0,"Family, Adventure, Animation, Comedy",04/21/2017 (IN),1h 29m,Peyo,https://www.themoviedb.org/movie/137116
1127,Mean Girls,72.0,Comedy,04/30/2004 (CA),1h 37m,Mark Waters,https://www.themoviedb.org/movie/10625
1128,Furioza,61.0,"Drama, Action, Crime",10/22/2021 (PL),2h 19m,Cyprian T. Olencki,https://www.themoviedb.org/movie/866678
1129,Rise of the Guardians,74.0,"Family, Animation, Fantasy, Action, Adventure",11/21/2012 (US),1h 37m,Peter Ramsey,https://www.themoviedb.org/movie/81188
1130,A Dog's Purpose,76.0,"Adventure, Comedy, Fantasy, Family, Drama",01/27/2017 (US),1h 40m,W. Bruce Cameron,https://www.themoviedb.org/movie/381289
